http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/series>	trabajar	serie	3379	59495
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/starring>	trabajar	protagonizada por	14221	59495
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/trackNumber>	trabajar	el número de pista	4	59495
http://dbpedia.org/ontology/TelevisionShow	<http://dbpedia.org/ontology/voice>	programa de televisión	voz	338	5585
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/voice>	trabajar	voz	338	59495
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/width>	trabajar	ancho (μ)	1332	59495
http://dbpedia.org/ontology/Work	<http://xmlns.com/foaf/0.1/homepage>	trabajar	página principal	4930	59495
http://dbpedia.org/ontology/TelevisionShow	<http://xmlns.com/foaf/0.1/name>	programa de televisión	nombre	11	5585
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/technique>	trabajar	técnica	1357	59495
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/logo>	trabajar	None	111	59495
http://dbpedia.org/ontology/Work	<http://www.w3.org/2000/01/rdf-schema#label>	trabajar	None	7698	59495
http://dbpedia.org/ontology/Work	__total__	trabajar	__total__	59495	59495
http://schema.org/Product	<http://dbpedia.org/ontology/aircraftUser>	Producto	usuario del avión	1063	6042
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/author>	trabajar	autor	3681	59495
http://schema.org/Product	<http://dbpedia.org/ontology/automobilePlatform>	Producto	automóvil plataforma	1	6042
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/bSide>	trabajar	b lado	1793	59495
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/circulation>	trabajar	circulación	56	59495
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/city>	trabajar	ciudad	1255	59495
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/computingPlatform>	trabajar	plataforma informática	3598	59495
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/country>	trabajar	país	9546	59495
http://dbpedia.org/ontology/WrittenWork	<http://dbpedia.org/ontology/country>	trabajo escrito	país	1536	3214
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/coverArtist>	trabajar	cubrir artista	120	59495
http://schema.org/Product	<http://dbpedia.org/ontology/diameter>	Producto	diámetro (μ)	130	6042
http://dbpedia.org/ontology/WrittenWork	<http://dbpedia.org/ontology/director>	trabajo escrito	director	155	3214
http://schema.org/Product	<http://dbpedia.org/ontology/engine>	Producto	motor	4	6042
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/executiveProducer>	trabajar	productor ejecutivo	796	59495
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/format>	trabajar	formato	7924	59495
http://dbpedia.org/ontology/WrittenWork	<http://dbpedia.org/ontology/foundingDate>	trabajo escrito	fecha de fundación	3	3214
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/gameArtist>	trabajar	juego artista	66	59495
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/gameEngine>	trabajar	Game Engine	347	59495
http://dbpedia.org/ontology/WrittenWork	<http://dbpedia.org/ontology/headquarter>	trabajo escrito	sede	514	3214
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/illustrator>	trabajar	ilustrador	239	59495
http://dbpedia.org/ontology/WrittenWork	<http://dbpedia.org/ontology/illustrator>	trabajo escrito	ilustrador	239	3214
http://schema.org/Product	<http://dbpedia.org/ontology/introductionDate>	Producto	introducción fecha	2	6042
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/isbn>	trabajar	ISBN	1238	59495
http://dbpedia.org/ontology/WrittenWork	<http://dbpedia.org/ontology/isbn>	trabajo escrito	ISBN	1238	3214
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/latestReleaseVersion>	trabajar	última versión versión	2238	59495
http://schema.org/Product	<http://dbpedia.org/ontology/length>	Producto	longitud (μ)	1650	6042
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/license>	trabajar	licencia	1888	59495
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/literaryGenre>	trabajar	género literario	1313	59495
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/location>	trabajar	ubicación	850	59495
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/musicComposer>	trabajar	compositor de música	6577	59495
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/musicalBand>	trabajar	banda musical	6	59495
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/numberOfPages>	trabajar	número de páginas	1035	59495
http://schema.org/Product	<http://dbpedia.org/ontology/origin>	Producto	origen	33	6042
http://dbpedia.org/ontology/WrittenWork	<http://dbpedia.org/ontology/owner>	trabajo escrito	propietario	183	3214
http://schema.org/Product	<http://dbpedia.org/ontology/picture>	Producto	imagen	4	6042
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/programmingLanguage>	trabajar	lenguaje de programación	742	59495
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/publisher>	trabajar	editor	994	59495
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/related>	trabajar	relacionados	491	59495
http://schema.org/Product	<http://dbpedia.org/ontology/shipBeam>	Producto	buque viga (μ)	1169	6042
http://schema.org/Product	<http://dbpedia.org/ontology/shipDisplacement>	Producto	desplazamiento (g)	1276	6042
http://schema.org/Product	<http://dbpedia.org/ontology/shipDraft>	Producto	barco borrador (μ)	991	6042
http://schema.org/Product	<http://dbpedia.org/ontology/status>	Producto	estado	1156	6042
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/subsequentWork>	trabajar	trabajo subsiguiente	23127	59495
http://schema.org/Product	<http://dbpedia.org/ontology/topSpeed>	Producto	velocidad (kmh)	14	6042
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/translator>	trabajar	traductor	40	59495
http://dbpedia.org/ontology/WrittenWork	<http://dbpedia.org/ontology/translator>	trabajo escrito	traductor	40	3214
http://dbpedia.org/ontology/Work	<http://dbpedia.org/ontology/type>	trabajar	tipo	12414	59495
http://dbpedia.org/ontology/WrittenWork	<http://dbpedia.org/ontology/type>	trabajo escrito	tipo	125	3214
http://schema.org/Product	<http://dbpedia.org/ontology/unitCost>	Producto	costo unitario ($)	94	6042
http://schema.org/Product	<http://dbpedia.org/ontology/weight>	Producto	peso (g)	699	6042
http://schema.org/Product	<http://dbpedia.org/ontology/width>	Producto	ancho (μ)	1	6042
http://dbpedia.org/ontology/WrittenWork	<http://xmlns.com/foaf/0.1/homepage>	trabajo escrito	página principal	479	3214
http://dbpedia.org/ontology/Work	<http://xmlns.com/foaf/0.1/logo>	trabajar	logo	2	59495
http://schema.org/Product	<http://dbpedia.org/ontology/classification>	Producto	None	86	6042
http://schema.org/Product	<http://dbpedia.org/ontology/musicians>	Producto	None	5	6042
http://schema.org/Product	__total__	Producto	__total__	6042	6042
http://schema.org/Product	<http://dbpedia.org/ontology/aircraftType>	Producto	tipo de avión	1542	6042
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/club>	Cosa	None	13219	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/style>	Cosa	estilo	1328	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/hairColor>	Cosa	None	49	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/tradeMark>	Cosa	Marca	136	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/emmyAward>	Cosa	None	210	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/olympicOathSwornByJudge>	Cosa	None	15	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/arm>	Cosa	brazo	972	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/arrondissement>	Cosa	arrondissement	36487	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/associate>	Cosa	asociar	23	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/background>	Cosa	fondo	14536	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/battle>	Cosa	batalla	2233	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/birthPlace>	Cosa	lugar de nacimiento	43702	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/certification>	Cosa	certificación	367	522927
http://schema.org/Product	<http://dbpedia.org/ontology/class>	Producto	clase	13	6042
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/compiler>	Cosa	compilador	55	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/completionDate>	Cosa	fecha de finalización	23	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/currency>	Cosa	moneda	71	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/date>	Cosa	fecha	115	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/demonym>	Cosa	demonym	19653	522927
http://schema.org/Product	<http://dbpedia.org/ontology/designer>	Producto	diseñador	677	6042
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/destination>	Cosa	destino	31	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/developer>	Cosa	revelador	4042	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/director>	Cosa	director	13664	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/doctoralStudent>	Cosa	estudiante de doctorado	171	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/employer>	Cosa	empleador	159	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/formerBandMember>	Cosa	ex miembro de la banda	1343	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/icd9>	Cosa	ICD9	845	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/knownFor>	Cosa	conocido por	1286	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/manager>	Cosa	gerente	2437	522927
http://schema.org/Product	<http://dbpedia.org/ontology/manufacturer>	Producto	fabricante	2875	6042
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/mayor>	Cosa	alcalde	12672	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/netIncome>	Cosa	los ingresos netos ($)	332	522927
http://schema.org/Product	<http://dbpedia.org/ontology/numberBuilt>	Producto	número construida	1054	6042
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/outflow>	Cosa	salida	242	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/owner>	Cosa	propietario	3092	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/picture>	Cosa	imagen	2224	522927
http://schema.org/Product	<http://dbpedia.org/ontology/predecessor>	Producto	predecesor	1175	6042
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/relation>	Cosa	relación	137	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/relative>	Cosa	relativo	367	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/requirement>	Cosa	requisito	671	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/residence>	Cosa	residencia	3412	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/serviceStartYear>	Cosa	año de inicio de servicio	1576	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/spokenIn>	Cosa	se habla en	987	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/spokesperson>	Cosa	portavoz	120	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/staff>	Cosa	personal	227	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/subdivisions>	Cosa	subdivisiones	363	522927
http://schema.org/Product	<http://dbpedia.org/ontology/successor>	Producto	sucesor	972	6042
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/timeshiftChannel>	Cosa	Timeshift canal	178	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/trackNumber>	Cosa	el número de pista	4	522927
http://schema.org/Product	<http://dbpedia.org/ontology/transmission>	Producto	transmisión	8	6042
http://schema.org/Product	<http://dbpedia.org/ontology/type>	Producto	tipo	40	6042
http://schema.org/Product	<http://dbpedia.org/ontology/variantOf>	Producto	variante o variación	490	6042
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/voice>	Cosa	voz	695	522927
http://www.w3.org/2002/07/owl#Thing	<http://www.georss.org/georss/point>	Cosa	punto	65816	522927
http://www.w3.org/2002/07/owl#Thing	<http://xmlns.com/foaf/0.1/givenName>	Cosa	nombre que se da	7360	522927
http://schema.org/Product	<http://xmlns.com/foaf/0.1/name>	Producto	nombre	4093	6042
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/torchBearer>	Cosa	None	50	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/technique>	Cosa	técnica	1357	522927
http://www.w3.org/2002/07/owl#Thing	<http://www.w3.org/2000/01/rdf-schema#label>	Cosa	None	10581	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/territory>	Cosa	territorio	202	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/activeYearsStartDate>	Cosa	años de actividad la fecha de inicio	3	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/areaWater>	Cosa	zona de aguas (m2)	51	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/broadcastStationClass>	Cosa	difundir la clase de estación	227	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/capacity>	Cosa	capacidad	4324	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/capital>	Cosa	capital	6862	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/creator>	Cosa	creador	3378	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/curator>	Cosa	curador	1	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/deathPlace>	Cosa	muerte lugar	18083	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/department>	Cosa	departamento	36517	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/distance>	Cosa	distancia (μ)	146	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/doctoralAdvisor>	Cosa	asesor doctoral	304	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/education>	Cosa	educación	665	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/elevation>	Cosa	elevación (μ)	1236	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/entrezgene>	Cosa	EntrezGene	1023	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/facultySize>	Cosa	facultad tamaño	174	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/firstAscentYear>	Cosa	año de la primera ascensión	187	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/formationYear>	Cosa	formación año	5372	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/foundationPlace>	Cosa	fundamento lugar	721	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/frequency>	Cosa	frecuencia (Hz)	278	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/icaoLocationIdentifier>	Cosa	OACI identificador de ubicación	1800	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/ideology>	Cosa	ideología	2438	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/influenced>	Cosa	influenciado	202	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/isHandicappedAccessible>	Cosa	es accesible a discapacitados	60	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/latestReleaseVersion>	Cosa	última versión versión	2238	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/length>	Cosa	longitud (μ)	2416	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/medlineplus>	Cosa	MedlinePlus	608	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/membership>	Cosa	afiliación	65	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/meshName>	Cosa	MeSH nombre	7	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/militaryBranch>	Cosa	rama	790	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/musicalArtist>	Cosa	artista musical	7683	522927
http://www.w3.org/2002/07/owl#Thing	<http://dbpedia.org/ontology/nationality>	Cosa	nacionalidad	17212	522927
